bar,equity_usd
19871,0.174332
19872,0.174332
19873,0.174332
19874,0.174332
19875,0.174332
19876,0.174332
19877,0.174332
19878,0.174332
19879,0.174332
19880,0.174332
19881,0.174332
19882,0.174332
19883,0.174332
19884,0.174332
19885,0.174332
19886,0.174332
19887,0.174332
19888,0.174332
19889,0.174332
19890,0.174332
19891,0.174332
19892,0.174332
19893,0.174332
19894,0.174332
19895,0.174332
19896,0.174332
19897,0.174332
19898,0.174332
19899,0.174332
19900,0.174332
19901,0.174332
19902,0.174332
19903,0.174332
19904,0.174332
19905,0.174332
19906,0.174332
19907,0.174332
19908,0.174332
19909,0.174332
19910,0.174332
19911,0.174332
19912,0.174332
19913,0.174332
19914,0.174332
19915,0.174332
19916,0.174332
19917,0.174332
19918,0.174332
19919,0.174332
19920,0.174332
19921,0.174332
19922,0.174332
19923,0.174332
19924,0.174332
19925,0.174332
19926,0.174332
19927,0.174332
19928,0.174332
19929,0.174332
19930,0.174332
19931,0.174332
19932,0.174332
19933,0.174332
19934,0.174332
19935,0.174332
19936,0.174332
19937,0.174332
19938,0.174332
19939,0.174332
19940,0.174332
19941,0.174332
19942,0.174332
19943,0.174332
19944,0.174332
19945,0.174332
19946,0.174332
19947,0.174332
19948,0.174332
19949,0.174332
19950,0.174332
19951,0.174332
19952,0.174332
19953,0.174332
19954,0.174332
19955,0.174332
19956,0.174332
19957,0.174332
19958,0.174332
19959,0.174332
19960,0.174332
19961,0.174332
19962,0.174332
19963,0.174332
19964,0.174332
19965,0.174332
19966,0.174332
19967,0.174332
19968,0.174332
19969,0.174332
19970,0.174332
19971,0.174332
19972,0.174332
19973,0.174332
19974,0.174332
19975,0.174332
19976,0.174332
19977,0.174332
19978,0.174332
19979,0.174332
19980,0.174332
19981,0.174332
19982,0.174332
19983,0.174332
19984,0.174332
19985,0.174332
19986,0.174332
19987,0.174332
19988,0.174332
19989,0.174332
19990,0.174332
19991,0.174332
19992,0.174332
19993,0.174332
19994,0.174332
19995,0.174332
19996,0.174332
19997,0.174332
19998,0.174332
19999,0.174332
20000,0.174332
20001,0.174332
20002,0.174332
20003,0.174332
20004,0.174332
20005,0.174332
20006,0.174332
20007,0.174332
20008,0.174332
20009,0.174332
20010,0.174332
20011,0.174332
20012,0.174332
20013,0.174332
20014,0.174332
20015,0.174332
20016,0.174332
20017,0.174332
20018,0.174332
20019,0.174332
20020,0.174332
20021,0.174332
20022,0.174332
20023,0.174332
20024,0.174332
20025,0.174332
20026,0.174332
20027,0.174332
20028,0.174332
20029,0.174332
20030,0.174332
20031,0.174332
20032,0.174332
20033,0.174332
20034,0.174332
20035,0.174332
20036,0.174332
20037,0.174332
20038,0.174332
20039,0.174332
20040,0.174332
20041,0.174332
20042,0.174332
20043,0.174332
20044,0.174332
20045,0.174332
20046,0.174332
20047,0.174332
20048,0.174332
20049,0.174332
20050,0.174332
20051,0.174332
20052,0.174332
20053,0.174332
20054,0.174332
20055,0.174332
20056,0.174332
20057,0.174332
20058,0.174332
20059,0.174332
20060,0.174332
20061,0.174332
20062,0.174332
20063,0.174332
20064,0.174332
20065,0.174332
20066,0.174332
20067,0.174332
20068,0.174332
20069,0.174332
20070,0.174332
20071,0.174332
20072,0.174332
20073,0.174332
20074,0.174332
20075,0.174332
20076,0.174332
20077,0.174332
20078,0.174332
20079,0.174332
20080,0.174332
20081,0.174332
20082,0.174332
20083,0.174332
20084,0.174332
20085,0.174332
20086,0.174332
20087,0.174332
20088,0.174332
20089,0.174332
20090,0.174332
20091,0.174332
20092,0.174332
20093,0.174332
20094,0.174332
20095,0.174332
20096,0.174332
20097,0.174332
20098,0.174332
20099,0.174332
20100,0.174332
20101,0.174332
20102,0.174332
20103,0.174332
20104,0.174332
20105,0.174332
20106,0.174332
20107,0.174332
20108,0.174332
20109,0.174332
20110,0.174332
20111,0.174332
20112,0.174332
20113,0.174332
20114,0.174332
20115,0.174332
20116,0.174332
20117,0.174332
20118,0.174332
20119,0.174332
20120,0.174332
20121,0.174332
20122,0.174332
20123,0.174332
20124,0.174332
20125,0.174332
20126,0.174332
20127,0.174332
20128,0.174332
20129,0.174332
20130,0.174332
20131,0.174332
20132,0.174332
20133,0.174332
20134,0.174332
20135,0.174332
20136,0.174332
20137,0.174332
20138,0.174332
20139,0.174332
20140,0.174332
20141,0.174332
20142,0.174332
20143,0.174332
20144,0.174332
20145,0.174332
20146,0.174332
20147,0.174332
20148,0.174332
20149,0.174332
20150,0.174332
20151,0.174332
20152,0.174332
20153,0.174332
20154,0.174332
20155,0.174332
20156,0.174332
20157,0.174332
20158,0.174332
20159,0.174332
20160,0.174332
20161,0.174332
20162,0.174332
20163,0.174332
20164,0.174332
20165,0.174332
20166,0.174332
20167,0.174332
20168,0.174332
20169,0.174332
20170,0.174332
20171,0.174332
20172,0.174332
20173,0.174332
20174,0.174332
20175,0.174332
20176,0.174332
20177,0.174332
20178,0.174332
20179,0.174332
20180,0.174332
20181,0.174332
20182,0.174332
20183,0.174332
20184,0.174332
20185,0.174332
20186,0.174332
20187,0.174332
20188,0.174332
20189,0.174332
20190,0.174332
20191,0.174332
20192,0.174332
20193,0.174332
20194,0.174332
20195,0.174332
20196,0.174332
20197,0.174332
20198,0.174332
20199,0.174332
20200,0.174332
20201,0.174332
20202,0.174332
20203,0.174332
20204,0.174332
20205,0.174332
20206,0.174332
20207,0.174332
20208,0.174332
20209,0.174332
20210,0.174332
20211,0.174332
20212,0.174332
20213,0.174332
20214,0.174332
20215,0.174332
20216,0.174332
20217,0.174332
20218,0.174332
20219,0.174332
20220,0.174332
20221,0.174332
20222,0.174332
20223,0.174332
20224,0.174332
20225,0.174332
20226,0.174332
20227,0.174332
20228,0.174332
20229,0.174332
20230,0.174332
20231,0.174332
20232,0.174332
20233,0.174332
20234,0.174332
20235,0.174332
20236,0.174332
20237,0.174332
20238,0.174332
20239,0.174332
20240,0.174332
20241,0.174332
20242,0.174332
20243,0.174332
20244,0.174332
20245,0.174332
20246,0.174332
20247,0.174332
20248,0.174332
20249,0.174332
20250,0.174332
20251,0.174332
20252,0.174332
20253,0.174332
20254,0.174332
20255,0.174332
20256,0.174332
20257,0.174332
20258,0.174332
20259,0.174332
20260,0.174332
20261,0.174332
20262,0.174332
20263,0.174332
20264,0.174332
20265,0.174332
20266,0.174332
20267,0.174332
20268,0.174332
20269,0.174332
20270,0.174332
20271,0.174332
20272,0.174332
20273,0.174332
20274,0.174332
20275,0.174332
20276,0.174332
20277,0.174332
20278,0.174332
20279,0.174332
20280,0.174332
20281,0.174332
20282,0.174332
20283,0.174332
20284,0.174332
20285,0.174332
20286,0.174332
20287,0.174332
20288,0.174332
20289,0.174332
20290,0.174332
20291,0.174332
20292,0.174332
20293,0.174332
20294,0.174332
20295,0.174332
20296,0.174332
20297,0.174332
20298,0.174332
20299,0.174332
20300,0.174332
20301,0.174332
20302,0.174332
20303,0.174332
20304,0.174332
20305,0.174332
20306,0.174332
20307,0.174332
20308,0.174332
20309,0.174332
20310,0.174332
20311,0.174332
20312,0.174332
20313,0.174332
20314,0.174332
20315,0.174332
20316,0.174332
20317,0.174332
20318,0.174332
20319,0.174332
20320,0.174332
20321,0.174332
20322,0.174332
20323,0.174332
20324,0.174332
20325,0.174332
20326,0.174332
20327,0.174332
20328,0.174332
20329,0.174332
20330,0.174332
20331,0.174332
20332,0.174332
20333,0.174332
20334,0.174332
20335,0.174332
20336,0.174332
20337,0.174332
20338,0.174332
20339,0.174332
20340,0.174332
20341,0.174332
20342,0.174332
20343,0.174332
20344,0.174332
20345,0.174332
20346,0.174332
20347,0.174332
20348,0.174332
20349,0.174332
20350,0.174332
20351,0.174332
20352,0.174332
20353,0.174332
20354,0.174332
20355,0.174332
20356,0.174332
20357,0.174332
20358,0.174332
20359,0.174332
20360,0.174332
20361,0.174332
20362,0.174332
20363,0.174332
20364,0.174332
20365,0.174332
20366,0.174332
20367,0.174332
20368,0.174332
20369,0.174332
20370,0.174332
20371,0.174332
20372,0.174332
20373,0.174332
20374,0.174332
20375,0.174332
20376,0.174332
20377,0.174332
20378,0.174332
20379,0.174332
20380,0.174332
20381,0.174332
20382,0.174332
20383,0.174332
20384,0.174332
20385,0.174332
20386,0.174332
20387,0.174332
20388,0.174332
20389,0.174332
20390,0.174332
20391,0.174332
20392,0.174332
20393,0.174332
20394,0.174332
20395,0.174332
20396,0.174332
20397,0.174332
20398,0.174332
20399,0.174332
20400,0.174332
20401,0.174332
20402,0.174332
20403,0.174332
20404,0.174332
20405,0.174332
20406,0.174332
20407,0.174332
20408,0.174332
20409,0.174332
20410,0.174332
20411,0.174332
20412,0.174332
20413,0.174332
20414,0.174332
20415,0.174332
20416,0.174332
20417,0.174332
20418,0.174332
20419,0.174332
20420,0.174332
20421,0.174332
20422,0.174332
20423,0.174332
20424,0.174332
20425,0.174332
20426,0.174332
20427,0.174332
20428,0.174332
20429,0.174332
20430,0.174332
20431,0.174332
20432,0.174332
20433,0.174332
20434,0.174332
20435,0.174332
20436,0.174332
20437,0.174332
20438,0.174332
20439,0.174332
20440,0.174332
20441,0.174332
20442,0.174332
20443,0.174332
20444,0.174332
20445,0.174332
20446,0.174332
20447,0.174332
20448,0.174332
20449,0.174332
20450,0.174332
20451,0.174332
20452,0.174332
20453,0.174332
20454,0.174332
20455,0.174332
20456,0.174332
20457,0.174332
20458,0.174332
20459,0.174332
20460,0.174332
20461,0.174332
20462,0.174332
20463,0.174332
20464,0.174332
20465,0.174332
20466,0.174332
20467,0.174332
20468,0.174332
20469,0.174332
20470,0.174332
20471,0.174332
20472,0.174332
20473,0.174332
20474,0.174332
20475,0.174332
20476,0.174332
20477,0.174332
20478,0.174332
20479,0.174332
20480,0.174332
20481,0.174332
20482,0.174332
20483,0.174332
20484,0.174332
20485,0.174332
20486,0.174332
20487,0.174332
20488,0.174332
20489,0.174332
20490,0.174332
20491,0.174332
20492,0.174332
20493,0.174332
20494,0.174332
20495,0.174332
20496,0.174332
20497,0.174332
20498,0.174332
20499,0.174332
20500,0.174332
20501,0.174332
20502,0.174332
20503,0.174332
20504,0.174332
20505,0.174332
20506,0.174332
20507,0.174332
20508,0.174332
20509,0.174332
20510,0.174332
20511,0.174332
20512,0.174332
20513,0.174332
20514,0.174332
20515,0.174332
20516,0.174332
20517,0.174332
20518,0.174332
20519,0.174332
20520,0.174332
20521,0.174332
20522,0.174332
20523,0.174332
20524,0.174332
20525,0.174332
20526,0.174332
20527,0.174332
20528,0.174332
20529,0.174332
20530,0.174332
20531,0.174332
20532,0.174332
20533,0.174332
20534,0.174332
20535,0.174332
20536,0.174332
20537,0.174332
20538,0.174332
20539,0.174332
20540,0.174332
20541,0.174332
20542,0.174332
20543,0.174332
20544,0.174332
20545,0.174332
20546,0.174332
20547,0.174332
20548,0.174332
20549,0.174332
20550,0.174332
20551,0.174332
20552,0.174332
20553,0.174332
20554,0.174332
20555,0.174332
20556,0.174332
20557,0.174332
20558,0.174332
20559,0.174332
20560,0.174332
20561,0.174332
20562,0.174332
20563,0.174332
20564,0.174332
20565,0.174332
20566,0.174332
20567,0.174332
20568,0.174332
20569,0.174332
20570,0.174332
20571,0.174332
20572,0.174332
20573,0.174332
20574,0.174332
20575,0.174332
20576,0.174332
20577,0.174332
20578,0.174332
20579,0.174332
20580,0.174332
20581,0.174332
20582,0.174332
20583,0.174332
20584,0.174332
20585,0.174332
20586,0.174332
20587,0.174332
20588,0.174332
20589,0.174332
20590,0.174332
20591,0.174332
20592,0.174332
20593,0.174332
20594,0.174332
20595,0.174332
20596,0.174332
20597,0.174332
20598,0.174332
20599,0.174332
20600,0.174332
20601,0.174332
20602,0.174332
20603,0.174332
20604,0.174332
20605,0.174332
20606,0.174332
20607,0.174332
20608,0.174332
20609,0.174332
20610,0.174332
20611,0.174332
20612,0.174332
20613,0.174332
20614,0.174332
20615,0.174332
20616,0.174332
20617,0.174332
20618,0.174332
20619,0.174332
20620,0.174332
20621,0.174332
20622,0.174332
20623,0.174332
20624,0.174332
20625,0.174332
20626,0.174332
20627,0.174332
20628,0.174332
20629,0.174332
20630,0.174332
20631,0.174332
20632,0.174332
20633,0.174332
20634,0.174332
20635,0.174332
20636,0.174332
20637,0.174332
20638,0.174332
20639,0.174332
20640,0.174332
20641,0.174332
20642,0.174332
20643,0.174332
20644,0.174332
20645,0.174332
20646,0.174332
20647,0.174332
20648,0.174332
20649,0.174332
20650,0.174332
20651,0.174332
20652,0.174332
20653,0.174332
20654,0.174332
20655,0.174332
20656,0.174332
20657,0.174332
20658,0.174332
20659,0.174332
20660,0.174332
20661,0.174332
20662,0.174332
20663,0.174332
20664,0.174332
20665,0.174332
20666,0.174332
20667,0.174332
20668,0.174332
20669,0.174332
20670,0.174332
20671,0.174332
20672,0.174332
20673,0.174332
20674,0.174332
20675,0.174332
20676,0.174332
20677,0.174332
20678,0.174332
20679,0.174332
20680,0.174332
20681,0.174332
20682,0.174332
20683,0.174332
20684,0.174332
20685,0.174332
20686,0.174332
20687,0.174332
20688,0.174332
20689,0.174332
20690,0.174332
20691,0.174332
20692,0.174332
20693,0.174332
20694,0.174332
20695,0.174332
20696,0.174332
20697,0.174332
20698,0.174332
20699,0.174332
20700,0.174332
20701,0.174332
20702,0.174332
20703,0.174332
20704,0.174332
20705,0.174332
20706,0.174332
20707,0.174332
20708,0.174332
20709,0.174332
20710,0.174332
20711,0.174332
20712,0.174332
20713,0.174332
20714,0.174332
20715,0.174332
20716,0.174332
20717,0.174332
20718,0.174332
20719,0.174332
20720,0.174332
20721,0.174332
20722,0.174332
20723,0.174332
20724,0.174332
20725,0.174332
20726,0.174332
20727,0.174332
20728,0.174332
20729,0.174332
20730,0.174332
20731,0.174332
20732,0.174332
20733,0.174332
20734,0.174332
20735,0.174332
20736,0.174332
20737,0.174332
20738,0.174332
20739,0.174332
20740,0.174332
20741,0.174332
20742,0.174332
20743,0.174332
20744,0.174332
20745,0.174332
20746,0.174332
20747,0.174332
20748,0.174332
20749,0.174332
20750,0.174332
20751,0.174332
20752,0.174332
20753,0.174332
20754,0.174332
20755,0.174332
20756,0.174332
20757,0.174332
20758,0.174332
20759,0.174332
20760,0.174332
20761,0.174332
20762,0.174332
20763,0.174332
20764,0.174332
20765,0.174332
20766,0.174332
20767,0.174332
20768,0.174332
20769,0.174332
20770,0.174332
20771,0.174332
20772,0.174332
20773,0.174332
20774,0.174332
20775,0.174332
20776,0.174332
20777,0.174332
20778,0.174332
20779,0.174332
20780,0.174332
20781,0.174332
20782,0.174332
20783,0.174332
20784,0.174332
20785,0.174332
20786,0.174332
20787,0.174332
20788,0.174332
20789,0.174332
20790,0.174332
20791,0.174332
20792,0.174332
20793,0.174332
20794,0.174332
20795,0.174332
20796,0.174332
20797,0.174332
20798,0.174332
20799,0.174332
20800,0.174332
20801,0.174332
20802,0.174332
20803,0.174332
20804,0.174332
20805,0.174332
20806,0.174332
20807,0.174332
20808,0.174332
20809,0.174332
20810,0.174332
20811,0.174332
20812,0.174332
20813,0.174332
20814,0.174332
20815,0.174332
20816,0.174332
20817,0.174332
20818,0.174332
20819,0.174332
20820,0.174332
20821,0.174332
20822,0.174332
20823,0.174332
20824,0.174332
20825,0.174332
20826,0.174332
20827,0.174332
20828,0.174332
20829,0.174332
20830,0.174332
20831,0.174332
20832,0.174332
20833,0.174332
20834,0.174332
20835,0.174332
20836,0.174332
20837,0.174332
20838,0.174332
20839,0.174332
20840,0.174332
20841,0.174332
20842,0.174332
20843,0.174332
20844,0.174332
20845,0.174332
20846,0.174332
20847,0.174332
20848,0.174332
20849,0.174332
20850,0.174332
20851,0.174332
20852,0.174332
20853,0.174332
20854,0.174332
20855,0.174332
20856,0.174332
20857,0.174332
20858,0.174332
20859,0.174332
20860,0.174332
20861,0.174332
20862,0.174332
20863,0.174332
20864,0.174332
20865,0.174332
20866,0.174332
20867,0.174332
20868,0.174332
20869,0.174332
20870,0.174332
20871,0.174332
20872,0.174332
20873,0.174332
20874,0.174332
20875,0.174332
20876,0.174332
20877,0.174332
20878,0.174332
20879,0.174332
20880,0.174332
20881,0.174332
20882,0.174332
20883,0.174332
20884,0.174332
20885,0.174332
20886,0.174332
20887,0.174332
20888,0.174332
20889,0.174332
20890,0.174332
20891,0.174332
20892,0.174332
20893,0.174332
20894,0.174332
20895,0.174332
20896,0.174332
20897,0.174332
20898,0.174332
20899,0.174332
20900,0.174332
20901,0.174332
20902,0.174332
20903,0.174332
20904,0.174332
20905,0.174332
20906,0.174332
20907,0.174332
20908,0.174332
20909,0.174332
20910,0.174332
20911,0.174332
20912,0.174332
20913,0.174332
20914,0.174332
20915,0.174332
20916,0.174332
20917,0.174332
20918,0.174332
20919,0.174332
20920,0.174332
20921,0.174332
20922,0.174332
20923,0.174332
20924,0.174332
20925,0.174332
20926,0.174332
20927,0.174332
20928,0.174332
20929,0.174332
20930,0.174332
20931,0.174332
20932,0.174332
20933,0.174332
20934,0.174332
20935,0.174332
20936,0.174332
20937,0.174332
20938,0.174332
20939,0.174332
20940,0.174332
20941,0.174332
20942,0.174332
20943,0.174332
20944,0.174332
20945,0.174332
20946,0.174332
20947,0.174332
20948,0.174332
20949,0.174332
20950,0.174332
20951,0.174332
20952,0.174332
20953,0.174332
20954,0.174332
20955,0.174332
20956,0.174332
20957,0.174332
20958,0.174332
20959,0.174332
20960,0.174332
20961,0.174332
20962,0.174332
20963,0.174332
20964,0.174332
20965,0.174332
20966,0.174332
20967,0.174332
20968,0.174332
20969,0.174332
20970,0.174332
20971,0.174332
20972,0.174332
20973,0.174332
20974,0.174332
20975,0.174332
20976,0.174332
20977,0.174332
20978,0.174332
20979,0.174332
20980,0.174332
20981,0.174332
20982,0.174332
20983,0.174332
20984,0.174332
20985,0.174332
20986,0.174332
20987,0.174332
20988,0.174332
20989,0.174332
20990,0.174332
20991,0.174332
20992,0.174332
20993,0.174332
20994,0.174332
20995,0.174332
20996,0.174332
20997,0.174332
20998,0.174332
20999,0.174332
21000,0.174332
21001,0.174332
21002,0.174332
21003,0.174332
21004,0.174332
21005,0.174332
21006,0.174332
21007,0.174332
21008,0.174332
21009,0.174332
21010,0.174332
21011,0.174332
21012,0.174332
21013,0.174332
21014,0.174332
21015,0.174332
21016,0.174332
21017,0.174332
21018,0.174332
21019,0.174332
21020,0.174332
21021,0.174332
21022,0.174332
21023,0.174332
21024,0.174332
21025,0.174332
21026,0.174332
21027,0.174332
21028,0.174332
21029,0.174332
21030,0.174332
21031,0.174332
21032,0.174332
21033,0.174332
21034,0.174332
21035,0.174332
21036,0.174332
21037,0.174332
21038,0.174332
21039,0.174332
21040,0.174332
21041,0.174332
21042,0.174332
21043,0.174332
21044,0.174332
21045,0.174332
21046,0.174332
21047,0.174332
21048,0.174332
21049,0.174332
21050,0.174332
21051,0.174332
21052,0.174332
21053,0.174332
21054,0.174332
21055,0.174332
21056,0.174332
21057,0.174332
21058,0.174332
21059,0.174332
21060,0.174332
21061,0.174332
21062,0.174332
21063,0.174332
21064,0.174332
21065,0.174332
21066,0.174332
21067,0.174332
21068,0.174332
21069,0.174332
21070,0.174332
21071,0.174332
21072,0.174332
21073,0.174332
21074,0.174332
21075,0.174332
21076,0.174332
21077,0.174332
21078,0.174332
21079,0.174332
21080,0.174332
21081,0.174332
21082,0.174332
21083,0.174332
21084,0.174332
21085,0.174332
21086,0.174332
21087,0.174332
21088,0.174332
21089,0.174332
21090,0.174332
21091,0.174332
21092,0.174332
21093,0.174332
21094,0.174332
21095,0.174332
21096,0.174332
21097,0.174332
21098,0.174332
21099,0.174332
21100,0.174332
21101,0.174332
21102,0.174332
21103,0.174332
21104,0.174332
21105,0.174332
21106,0.174332
21107,0.174332
21108,0.174332
21109,0.174332
21110,0.174332
21111,0.174332
21112,0.174332
21113,0.174332
21114,0.174332
21115,0.174332
21116,0.174332
21117,0.174332
21118,0.174332
21119,0.174332
21120,0.174332
21121,0.174332
21122,0.174332
21123,0.174332
21124,0.174332
21125,0.174332
21126,0.174332
21127,0.174332
21128,0.174332
21129,0.174332
21130,0.174332
21131,0.174332
21132,0.174332
21133,0.174332
21134,0.174332
21135,0.174332
21136,0.174332
21137,0.174332
21138,0.174332
21139,0.174332
21140,0.174332
21141,0.174332
21142,0.174332
21143,0.174332
21144,0.174332
21145,0.174332
21146,0.174332
21147,0.174332
21148,0.174332
21149,0.174332
21150,0.174332
21151,0.174332
21152,0.174332
21153,0.174332
21154,0.174332
21155,0.174332
21156,0.174332
21157,0.174332
21158,0.174332
21159,0.174332
21160,0.174332
21161,0.174332
21162,0.174332
21163,0.174332
21164,0.174332
21165,0.174332
21166,0.174332
21167,0.174332
21168,0.174332
21169,0.174332
21170,0.174332
21171,0.174332
21172,0.174332
21173,0.174332
21174,0.174332
21175,0.174332
21176,0.174332
21177,0.174332
21178,0.174332
21179,0.174332
21180,0.174332
21181,0.174332
21182,0.174332
21183,0.174332
21184,0.174332
21185,0.174332
21186,0.174332
21187,0.174332
21188,0.174332
21189,0.174332
21190,0.174332
21191,0.174332
21192,0.174332
21193,0.174332
21194,0.174332
21195,0.174332
21196,0.174332
21197,0.174332
21198,0.174332
21199,0.174332
21200,0.174332
21201,0.174332
21202,0.174332
21203,0.174332
21204,0.174332
21205,0.174332
21206,0.174332
21207,0.174332
21208,0.174332
21209,0.174332
21210,0.174332
21211,0.174332
21212,0.174332
21213,0.174332
21214,0.174332
21215,0.174332
21216,0.174332
21217,0.174332
21218,0.174332
21219,0.174332
21220,0.174332
21221,0.174332
21222,0.174332
21223,0.174332
21224,0.174332
21225,0.174332
21226,0.174332
21227,0.174332
21228,0.174332
21229,0.174332
21230,0.174332
21231,0.174332
21232,0.174332
21233,0.174332
21234,0.174332
21235,0.174332
21236,0.174332
21237,0.174332
21238,0.174332
21239,0.174332
21240,0.174332
21241,0.174332
21242,0.174332
21243,0.174332
21244,0.174332
21245,0.174332
21246,0.174332
21247,0.174332
21248,0.174332
21249,0.174332
21250,0.174332
21251,0.174332
21252,0.174332
21253,0.174332
21254,0.174332
21255,0.174332
21256,0.174332
21257,0.174332
21258,0.174332
21259,0.174332
21260,0.174332
21261,0.174332
21262,0.174332
21263,0.174332
21264,0.174332
21265,0.174332
21266,0.174332
21267,0.174332
21268,0.174332
21269,0.174332
21270,0.174332
21271,0.174332
21272,0.174332
21273,0.174332
21274,0.174332
21275,0.174332
21276,0.174332
21277,0.174332
21278,0.174332
21279,0.174332
21280,0.174332
21281,0.174332
21282,0.174332
21283,0.174332
21284,0.174332
21285,0.174332
21286,0.174332
21287,0.174332
21288,0.174332
21289,0.174332
21290,0.174332
21291,0.174332
21292,0.174332
21293,0.174332
21294,0.174332
21295,0.174332
21296,0.174332
21297,0.174332
21298,0.174332
21299,0.174332
21300,0.174332
21301,0.174332
21302,0.174332
21303,0.174332
21304,0.174332
21305,0.174332
21306,0.174332
21307,0.174332
21308,0.174332
21309,0.174332
21310,0.174332
21311,0.174332
21312,0.174332
21313,0.174332
21314,0.174332
21315,0.174332
21316,0.174332
21317,0.174332
21318,0.174332
21319,0.174332
21320,0.174332
21321,0.174332
21322,0.174332
21323,0.174332
21324,0.174332
21325,0.174332
21326,0.174332
21327,0.174332
21328,0.174332
21329,0.174332
21330,0.174332
21331,0.174332
21332,0.174332
21333,0.174332
21334,0.174332
21335,0.174332
21336,0.174332
21337,0.174332
21338,0.174332
21339,0.174332
21340,0.174332
21341,0.174332
21342,0.174332
21343,0.174332
21344,0.174332
21345,0.174332
21346,0.174332
21347,0.174332
21348,0.174332
21349,0.174332
21350,0.174332
21351,0.174332
21352,0.174332
21353,0.174332
21354,0.174332
21355,0.174332
21356,0.174332
21357,0.174332
21358,0.174332
21359,0.174332
21360,0.174332
21361,0.174332
21362,0.174332
21363,0.174332
21364,0.174332
21365,0.174332
21366,0.174332
21367,0.174332
21368,0.174332
21369,0.174332
21370,0.174332
21371,0.174332
21372,0.174332
21373,0.174332
21374,0.174332
21375,0.174332
21376,0.174332
21377,0.174332
21378,0.174332
21379,0.174332
21380,0.174332
21381,0.174332
21382,0.174332
21383,0.174332
21384,0.174332
21385,0.174332
21386,0.174332
21387,0.174332
21388,0.174332
21389,0.174332
21390,0.174332
21391,0.174332
21392,0.174332
21393,0.174332
21394,0.174332
21395,0.174332
21396,0.174332
21397,0.174332
21398,0.174332
21399,0.174332
21400,0.174332
21401,0.174332
21402,0.174332
21403,0.174332
21404,0.174332
21405,0.174332
21406,0.174332
21407,0.174332
21408,0.174332
21409,0.174332
21410,0.174332
21411,0.174332
21412,0.174332
21413,0.174332
21414,0.174332
21415,0.174332
21416,0.174332
21417,0.174332
21418,0.174332
21419,0.174332
21420,0.174332
21421,0.174332
21422,0.174332
21423,0.174332
21424,0.174332
21425,0.174332
21426,0.174332
21427,0.174332
21428,0.174332
21429,0.174332
21430,0.174332
21431,0.174332
21432,0.174332
21433,0.174332
21434,0.174332
21435,0.174332
21436,0.174332
21437,0.174332
21438,0.174332
21439,0.174332
21440,0.174332
21441,0.174332
21442,0.174332
21443,0.174332
21444,0.174332
21445,0.174332
21446,0.174332
21447,0.174332
21448,0.174332
21449,0.174332
21450,0.174332
21451,0.174332
21452,0.174332
21453,0.174332
21454,0.174332
21455,0.174332
21456,0.174332
21457,0.174332
21458,0.174332
21459,0.174332
21460,0.174332
21461,0.174332
21462,0.174332
21463,0.174332
21464,0.174332
21465,0.174332
21466,0.174332
21467,0.174332
21468,0.174332
21469,0.174332
21470,0.174332
21471,0.174332
21472,0.174332
21473,0.174332
21474,0.174332
21475,0.174332
21476,0.174332
21477,0.174332
21478,0.174332
21479,0.174332
21480,0.174332
21481,0.174332
21482,0.174332
21483,0.174332
21484,0.174332
21485,0.174332
21486,0.174332
21487,0.174332
21488,0.174332
21489,0.174332
21490,0.174332
21491,0.174332
21492,0.174332
21493,0.174332
21494,0.174332
21495,0.174332
21496,0.174332
21497,0.174332
21498,0.174332
21499,0.174332
21500,0.174332
21501,0.174332
21502,0.174332
21503,0.174332
21504,0.174332
21505,0.174332
21506,0.174332
21507,0.174332
21508,0.174332
21509,0.174332
21510,0.174332
21511,0.174332
21512,0.174332
21513,0.174332
21514,0.174332
21515,0.174332
21516,0.174332
21517,0.174332
21518,0.174332
21519,0.174332
21520,0.174332
21521,0.174332
21522,0.174332
21523,0.174332
21524,0.174332
21525,0.174332
21526,0.174332
21527,0.174332
21528,0.174332
21529,0.174332
21530,0.174332
21531,0.174332
21532,0.174332
21533,0.174332
21534,0.174332
21535,0.174332
21536,0.174332
21537,0.174332
21538,0.174332
21539,0.174332
21540,0.174332
21541,0.174332
21542,0.174332
21543,0.174332
21544,0.174332
21545,0.174332
21546,0.174332
21547,0.174332
21548,0.174332
21549,0.174332
21550,0.174332
21551,0.174332
21552,0.174332
21553,0.174332
21554,0.174332
21555,0.174332
21556,0.174332
21557,0.174332
21558,0.174332
21559,0.174332
21560,0.174332
21561,0.174332
21562,0.174332
21563,0.174332
21564,0.174332
21565,0.174332
21566,0.174332
21567,0.174332
21568,0.174332
21569,0.174332
21570,0.174332
21571,0.174332
21572,0.174332
21573,0.174332
21574,0.174332
21575,0.174332
21576,0.174332
21577,0.174332
21578,0.174332
21579,0.174332
21580,0.174332
21581,0.174332
21582,0.174332
21583,0.174332
21584,0.174332
21585,0.174332
21586,0.174332
21587,0.174332
21588,0.174332
21589,0.174332
21590,0.174332
21591,0.174332
21592,0.174332
21593,0.174332
21594,0.174332
21595,0.174332
21596,0.174332
21597,0.174332
21598,0.174332
21599,0.174332
21600,0.174332
21601,0.174332
21602,0.174332
21603,0.174332
21604,0.174332
21605,0.174332
21606,0.174332
21607,0.174332
21608,0.174332
21609,0.174332
21610,0.174332
21611,0.174332
21612,0.174332
21613,0.174332
21614,0.174332
21615,0.174332
21616,0.174332
21617,0.174332
21618,0.174332
